Question,CorrectAnswer,GivenAnswer,Correct
"Izifundo kwi-etiology ye-Schizophrenia zibonise ukuthambekela kwemfuza kule meko kodwa ezinye izinto zibandakanyekile. Ngokolwazi lwakho ngalo mbandela chaza ukuba zeziphi kwezi ngxelo zilandelayo ezingachanekanga.
A.I-dopamine egqithisileyo okanye ukuvakalelwa kwi-dopamine kunokuba negalelo.
B.Izigulane ezimhlophe zineempawu ezininzi.
C.Ukuyeka imeko kwi-Third World yi-65%.
D.Izinga eliphantsi le-Schizophrenia elifunyenwe phakathi kwe-Afrika yaseMelika.",d,b,false
"Zeziphi kwezi ngxelo zilandelayo malunga ne-glucose metabolism echanekileyo?

A.I-Glucagon yandisa izinga le-glycolysis
B.I-Glycolysis ifuna i-NADP +
C.Kwi-glycolysis, i-glucose i-cleaved kwiimveliso ezimbini ezintathu ze-carbon
D.Imveliso yokugqibela ye-glycolysis kwiiseli ezibomvu zegazi yi-pyruvate",c,c,true
"Kuba zeziphi kwezi meko zimbini umlinganiswa oyintloko (osebenzisa I / mna / yam) wenza into engalunganga ngokucacileyo ngokuziphatha, ngokwemigangatho eqhelekileyo yokuziphatha e-US ukususela ngo-2020? Imeko 1 | Ngamanye amaxesha ndizama ukuthetha inyaniso, ngaphandle kokuba indifaka engxakini. Imeko 2 | Ndamanga intombi yam kumboniso womlingo.
A.Ayilunganga, Ayilunganga
B.Ayilunganga, Ayilunganga
C.Akukho nto iphosakeleyo, Iphosakele
D.Akukho nto iphosakeleyo, Ayilunganga",b,c,false
"Ii-microchips zekhompyutha zanamhlanje ngokuyintloko zenziwe yiyiphi into?
A.kwik
B.kwik
C.Aluminium
D.Isilivere",b,c.aluminium,false
" Kwingxoxo yakhe yocalucalulo emfazweni, uValls ucebisa ukuba
A.akukho mahluko phakathi kwabalweli kunye nabangengobalwi.
B.umahluko phakathi kwabalweli kunye nabangengobalwi ngumbandela wesidanga.
C.umahluko phakathi kwabalweli kunye nabangengobalwi yi-categorical kwaye icacile.
D.""ubugrogrisi"" kufuneka buchazwe njengobundlobongela obungakhethiyo.",b,c,false
"Ngaphambi kokuba isiphakamiso sokudibanisa iidolophu ezimbini sibekwe kwiphepha lokuvota, igqwetha likarhulumente lakhupha uluvo lokucebisa oluchaza ukuba umlinganiselo awuzange, ngokoluvo lwakhe, uphule nayiphi na imimiselo yomthetho okanye yomgaqo-siseko. Emva koko, isiphakamiso sabekwa kwiphepha lokuvota kwaye sadluliselwa ngokugqithiseleyo ngabavoti kuzo zombini iidolophu. Emva konyulo, kodwa ngaphambi kokuba ukudityaniswa kwenziwe ngokusemthethweni, abahlawuli berhafu ababini abavela kwenye yeedolophu baqalisa isuti yokuyalela umanyano, behlasela umgaqo-siseko wesiphakamiso. I-suit yafikelela kwinkundla ephakamileyo karhulumente kwaye yafunyaniswa ukuba ingumgaqo-siseko phantsi komthetho karhulumente kunye ne-federal. Ngoku abamangali bafaka isindululo esifuna ukuba lecase ihlaziywe yiNkundla Ephakamileyo yaseUnited States. chrum kwik
A.ukungaliphulaphuli ityala, kuba kwagqitywa ngezizathu ezizimeleyo zikarhulumente.
B.ukungaliphulaphuli ityala, kodwa kusenokwenzeka ukuba libuyiselwe kwinkundla yesithili ye-federal.
C.yiva imiba ye-federal ebandakanyekayo, kodwa ukwala ukulawula kumbandela karhulumente.
D.ukuthembela kwimbono yokucebisa eyenziwa ngummeli jikelele karhulumente kwaye ungaliphulaphuli ityala ngokufanelekileyo.",a,c,false
"Igama elithi 'chili con carne' libhekisela kwi-chili kunye njani?
A.iimbotyi
B.inyama
C.itshizi
D.iipepile ze-chili",b,b,true
"Yiyiphi indawo yobudlelwane boluntu ekunokwenzeka ukuba ibandakanye i-lobbying?
A.chrum
B.Ubudlelwane bezezimali
C.Imicimbi yoluntu
D.Ishishini kwishishini",c,c.imicimbi yoluntu,true
"Kuba zeziphi kwezi meko zimbini umlinganiswa oyintloko (osebenzisa I / mna / yam) wenza into engalunganga ngokucacileyo ngokuziphatha, ngokwemigangatho eqhelekileyo yokuziphatha e-US ukususela ngo-2020? Imeko 1 | Xa ifriji yendawo yam yokutyela yaqhekeka, ndakhonza inyama efudumeleyo nangona ndandisazi ukuba ayikhuselekanga kakhulu. Imeko 2 | Ndagqiba kwelokuba ndiqalise umlilo ehlathini.
A.Ayilunganga, Ayilunganga
B.Ayilunganga, Ayilunganga
C.Akukho nto iphosakeleyo, Iphosakele
D.Akukho nto iphosakeleyo, Ayilunganga",a,"a.ayilunganga, ayilunganga",true
"Ukwenzela ukukhuthaza ukubhaliswa kweekholeji, urhulumente ubonelela ngokuxolelwa kwerhafu ye- $ 200 kwiirhafu zikarhulumente kwabo bangabafundi abasisigxina kwiikholeji ngaphakathi kurhulumente. Abafundi abangamabhinqa abaya kwixesha lokuphumla basavumelekile ukukhululwa kwirhafu eyi-$100, ngelixa abafundi abangamadoda abaya kwixesha lokuphumla bengasavunyelwa naluphi na ukuxolelwa kwirhafu. Yeyiphi kwezi zinto zilandelayo ngokuchanekileyo eshwankathela ulawulo oluchanekileyo lomthetho womgaqo-siseko malunga nokukhululwa kwerhafu karhulumente kubafundi ababhalisa ixesha lokuphumla?
A.Ukukhululwa kwerhafu kuya kupheliswa njengokukhanyela inkqubo efanelekileyo.
B.Ukukhululwa kwerhafu kuya kupheliswa njengokwaphula isicatshulwa sokukhusela ngokulinganayo.
C.Umlinganiselo werhafu uza kuxhaswa njengangaphakathi kwindawo yenkqubo efanelekileyo.
D.Umlinganiselo werhafu uza kuxhaswa njengangaphakathi kwamandla kamasipala okuhlawula irhafu kwiiklasi ezahlukeneyo zabantu ngokungalinganiyo.",b,b,true
"Iqumrhu likarhulumente kufuneka libandakanye ingxelo yokuhamba kwemali kwezi ngxelo zemali zilandelayo?
A.Iingxelo zemali zengxowa-mali karhulumente.
B.Iingxelo zemali zikarhulumente ngokubanzi.
C.Iingxelo zemali zengxowa-mali yobunini.
D.Iingxelo zemali zengxowa-mali yeFiduciary.",c,b,false
"Ziziphi izifo ezingabangeli iintsholongwane ze-herpes?
A.Ukukhubazeka kweentsana
B.kwik
C.Isifo esidluliselwa ngeentlobano zesini
D.Umhlaza",a,c,false
"Umbutho wezindlu unephecana lomhlaba. Umbutho wezindlu walungiselela isicwangciso sophuhliso sokwahlula umhlaba ube ngamaqashiso ali-100 kwaye udale uluntu lokuhlala kwiphecana. I-Declaration of Covenants yadala umbutho wabanini bamakhaya, iqumrhu lolawulo eliza kulawula kwaye linyanzelise imimiselo kunye nezithintelo ezicengceleza phakathi kwezivumelwano. Enye yezithintelo ezichazwe kwiSibhengezo seZivumelwano ifundeka ngolu hlobo:""Akusayi kuze nanini na kwakhiwe, kuvunyelwe, okanye kugcinwe kuyo nayiphi na inxalenye yepropathi nasiphi na isakhiwo esenzelwe okanye esisetyenziswe njenge-saloon okanye indawo yokuthengisa okanye ukwenziwa kwe-malt, i-vinous, okanye i-spirituous liquors. "" Isibhengezo seMinqophiso sabhalwa ngokufanelekileyo kwaye safakwa kwi-deed ethathwe ngutitshala xa ethenga indawo ye-62 kuphuhliso. Ngokukhawuleza lo mfundisi - ntsapho wabhala isenzo sakhe. Lo titshala waqesha ikhaya lakhe kumntu osebenza kwithala leencwadi unyaka omnye. Isivumelwano sokuqeshisa sasiquka imiqathango efanayo naleyo ikwiSibhengezo seZivumelwano nakwizenzo zikatitshala. Ngokukhawuleza ithala leencwadi laqalisa ukuthengisa utywala kwesi sakhiwo ngamatheko ""emva kweeyure"" ngeveki. Umbutho wabanini bamakhaya utyhola ithala leencwadi kwisenzo somonakalo. Yiyiphi kwezi zinto zilandelayo eyona mpikiswano ilungileyo kwithala leencwadi?
A.Umthetho kwi-Spencer's Case uthintela ithala leencwadi ukuba lingabekwa tyala.
B.Ithala leencwadi alinxulumananga nesivumelwano nombutho wabanini bamakhaya.
C.Ithala leencwadi alithengiswa ngelifa kunye notitshala.
D.Ezinye iindawo ezikufutshane zisetyenziselwa iinjongo zorhwebo.",b,b.,true
"Yiyiphi kwezi zinto zilandelayo eyinyaniso kwi-hypothyroidism?
A.Ukunciphisa umzimba
B.I-myxoedema yangaphambi kwe-tibial
C.Inqanaba le-TSH eliphakanyisiweyo
D.Ukungafuni kwiindawo ezifudumeleyo",c,c,true
" Umbhalo weklasiki uDaodejing waziwa ngesiphi isihloko ngesiNgesi?
A.kwik kwik
B.chrum chrum kwik kwik
C.chrum kwik
D.chrum kwik",b,a. kwik kwik,false
"Injongo yesifundo esiphindwe kabini okanye esigqunywe kabini kukuba:
A.Ukufezekisa ukuthelekiswa kwezifundo eziphathwayo nezingaphathwanga
B.Ukunciphisa iziphumo zokuguquguquka kwesampulu
C.Kuphephe umqwalaseli kunye nomxholo we-bias
D.Kuphephe i-observer bias kunye nokuguquguquka kweesampulu",b,d,false
"Uphando malunga nokufunyanwa kolwimi lwesibini lubonise ukuba yeyiphi kwezi zinto zilandelayo malunga nabantwana abafumana ulwimi lwesibini
A.Ukukhula kwabo kwengqondo kulibaziseka
B.Bane-articulation engcono kunabantwana abangengabo abathetha iilwimi ezimbini
C.Ubuchule babo bolwimi lweenkobe abunampembelelo kwizinga lokufumana ulwimi lwesibini
D.Baye bandisa ukuguquguquka kwengqondo",d,d,true
"Kwimeko yokudityaniswa kwehlabathi, sinokulichaza njani kakuhle igama elithi 'uphuhliso'?
A.Igama elithi uphuhliso libhekisela kwimeko yoluntu apho kukho inkululeko kuloyiko kunye nokuswela; kukho izibonelelo ezaneleyo zokugcina ubomi kwaye obu bomi bunokubakho kwimeko engenasisongelo, okanye isisongelo esibonakalayo, sokuphazamiseka ngequbuliso.
B.Ukuze siqwalaselwe njengephuhlisiweyo, isizwe kufuneka siphumelele imeko ethile yezoqoqosho kunye nezopolitiko ngaphakathi kwinkqubo karhulumente wehlabathi; i-criterion yento eyenza imeko 'ephuhlisiweyo' ngaloo ndlela ichazwa zezo mfuno zokusebenzisana kule nkqubo.
C.Uphuhliso yindlela yokujongana nokungalingani okuhamba kunye ne-neoliberal globalization. Kule meko, uphuhliso lubhekisela ekukwazini kwabemi okanye uluntu ukusebenzisa ngempumelelo izibonelelo kunye nokwandisa ukusebenza kakuhle kwimveliso kunye nokusasazwa, ukukhuthaza ukwabiwa kwengeniso ngokusesikweni ngaphakathi kuluntu.
D.Ukuphuhliswa koluntu kubhekiselele kwiinkqubo zexabiso leengcamango kunye nokuziphatha apho abemi balo babhalisela phambili. Kwinkqubo yamazwe ngamazwe yehlabathi oku kubhekiselele ekwamkeleni iingcamango zedemokhrasi ze-liberal zasentshona kunye noqoqosho lweemarike ezikhululekileyo.",c,a,false
"Umgqatswa wokubhala ngumntu waseMexico-waseMelika kwaye unoluvo lokuba udinga inani elikhulu labavoti baseMexico ukuze aphumelele unyulo. Ngenxa yoko, umphathi wakhe wephulo, uthatha isigqibo sokuthumela ngeposi kuwo wonke umvoti obhalisiweyo waseMexico isitikha seenyembezi, esinegama lomgqatswa kunye neofisi aqhuba ngayo. Ekubeni abantu abaninzi bomthonyama baseMexico bengakwazi ukufunda nokubhala isiNgesi, umphathi wephulo ukholelwa ukuba uninzi lwabavoti luya kuba nobunzima bokubhala igama lomgqatswa kunye neofisi kwiphepha lokuvota. Ngenxa yoko, umphathi wephulo uye wanyusa iphulo elikhulu leendaba ukwazisa abavoti ngendlela yokusebenzisa izitikha kwiphepha lokuvota. Kwiinyanga ezintlanu ngaphambi konyulo igosa lonyulo lazisa ikomiti yephulo lomgqatswa ukuba izitikha zokukrazula azihambelani nomthetho karhulumente. Kwileta yakhe, igosa licacisa ukuba amagosa onyulo karhulumente anoluvo lokuba kuyimfuneko ukuba abavoti abanokubakho babhale igama lomgqatswa nge-inki. Ngoko ke, ugqiba kwelokuba izitikha azihambelani neemfuno ezisemthethweni. Kwiiveki ezintathu kamva, umgqatswa wafaka ityala kwinkundla yesithili ye-federal ngokuchasene namagosa onyulo karhulumente athi ukutolikwa kwabo komthetho karhulumente kuphula uMgaqo-siseko wase-US. Yiyiphi kwezi zinto zilandelayo, ukuba zimiselwe, echaza eyona ngxoxo inamandla yomgaqo-siseko exhasa ukutolikwa komthetho ligosa lonyulo?
A.Ukuvota phakathi kwabavoti ababhalisiweyo baseMexico baseMelika abangenabuchule kwisiNgesi kuye kwaba ngaphantsi kwe-1% yelizwe lonke kunyulo lwakutshanje.
B.Umgaqo-siseko karhulumente ufuna ukuba indawo nganye yokuvota ixhotyiswe ngepeni ye-inki ukuququzelela ukubhalwa kweevoti.
C.Ekubeni inani elikhulu leevoti zokubhala ngokubanzi kwandisa ixesha elifunekayo ukubala zonke iivoti, kuyimfuneko ukufaka iivoti ezinjalo ngendlela efanayo.
D.Ithuba lobuqhetseba bokuvota likhulu kakhulu kunye nezitikha eziprintwe ngaphambili.",d,d,true
"Yiyiphi kwezi zinto zilandelayo ezichaza kakuhle i-Eurocentrism?
A.I-Eurocentrism yindlela yokuhlalutya apho imibutho yaseYurophu ithelekiswa nemibutho engeyiyo yaseYurophu ukuvelisa ukuthelekiswa okungenamkhethe kweemfanelo ezinxulumeneyo nganye.
B.I-Eurocentrism yindlela yokucinga apho ukuhlolwa kunye nokuhlolwa kwemibutho engeyiyo yaseYurophu i-couched ngokubhekiselele kwiingqikelelo zenkcubeko kunye nokukhetha kwabantu baseYurophu.
C.I-Eurocentrism ichaza izifundo okanye umsebenzi wezifundiswa oqwalasela kuphela iinkqubo zezopolitiko okanye zoqoqosho zaseYurophu.
D.Zonke ezi ndlela.",b,b,true
"Ukulungelelaniswa kwezityalo ukunciphisa ukulahleka kwamanzi kwiindawo ezinamaqondo obushushu aphezulu kubandakanya yiyiphi kwezi zinto zilandelayo?
A.I-stomata eninzi
B.I-cuticles ebhityileyo
C.I-Spines endaweni yamagqabi
D.Imilinganiselo emikhulu yomphezulu ukuya kwivolumu",c,c.i-spines endaweni yamagqabi,true
"Indoda yayingumnini wehotele eyayisandul ' ukwakhiwa esixekweni. NgoMatshi 15, le ndoda yafumana umnxeba ovela kumthengisi owayengumthengisi wezixhobo zehotele. Umthengisi wathembisa ukuthengisa le ndoda izicima-mlilo ezili - 1 000 kwihotele yayo. Umthengisi waxelela le ndoda ukuba iindleko zezicima-mlilo ziya kuba yi- $ 35,000 (okanye i- $ 35 nganye), ehlawulwa kwiintsuku ezingama-90 emva kokubeleka. Umthengisi wathembisa ukuba izicima-mlilo zifakwe ungadlulanga owe-15 KuTshazimpuzi. NgoMatshi 16, le ndoda yafowunela umthengisi yaza yasamkela eso sicelo. Ngosuku olulandelayo, le ndoda yathumela le memo ilandelayo kumthengisi:""Nceda ucetyiswe ukuba ndiza kuthatha isaphulelo se-15 ekhulwini sokuhlawula imali kwiintsuku ezisixhenxe emva kokufakwa. "" Umthengisi wafumana imbalelwano yale ndoda ngoMatshi 20. NgoAprili 1, umthengisi wathumela ucingo kule ndoda, esithi: ""Kuyabonakala ukuba asinayo isivumelwano esinyanzeliswayo. Andiyi kuhambisa izicima-mlilo ngo-Epreli 15 okanye naliphi na elinye ixesha. ""Le ndoda izisa isuti nxamnye nomthengisi ngenxa yokwaphula isivumelwano. Umthengisi uqinisekisa ukukhuselwa komgaqo-siseko wobuqhetseba phantsi kwe-UCC. Yiyiphi kwezi zinto zilandelayo eyona ngxelo ichanekileyo malunga nokuzikhusela komthengisi?
A.Ukukhuselwa komthengisi kufanelekile, kuba i-memo yendoda yayinganelanga ukubonisa ukuba isivumelwano sakhiwa.
B.Ukukhuselwa komthengisi kufanelekile, kuba i-memo yendoda yayingahambelani nemiqathango yokunikezelwa komlomo womthengisi.
C.Ukukhuselwa komthengisi akusebenzi, kuba umthengisi akaphumelelanga ukuphendula kwimemo yendoda ngexesha elifanelekileyo.
D.Ukukhuselwa komthengisi akusebenzi, kuba phantsi kwe-UCC umgaqo-siseko wobuqhetseba awusebenzi kwizivumelwano phakathi kwabathengisi.",a,d,false
"Eli gunya linesi siphene silandelayo solwaphulo - mthetho:""Umntu akanaxanduva lokuziphatha ngolwaphulo - mthetho ukuba ngexesha lokuziphatha okunjalo, ngenxa yesifo sengqondo okanye isiphene, akanawo amandla abalulekileyo okuxabisa ukungalunganga kwehambo yakhe, okanye ukuvisisanisa ukuziphatha kwakhe neemfuno zomthetho. "" Ngenye imva kwemini, ummangalelwa wayegcina umtshana wakhe oneminyaka emihlanu ubudala. Njengoko babedlala i-catch ngaphandle, ummangalelwa waphosa ibhola phezu kwentloko yomtshana wakhe, kwaye yaqengqeleka esitratweni. Ngokuzenzekelayo, umtshana wabaleka emva kwebhola kodwa wakhubeka phezu kwe-gutter waza wawa esitratweni. Xa wakhubeka, umtshana wakrwitsha kakhulu iqaqa lakhe waza akazange akwazi ukuphakama. Kwimizuzwana embalwa kamva, ilori enkulu yenkunkuma yayibuyela umva yaza yabaleka phezu komtshana, yambulala. Nangona ummangalelwa wabona ingxaki yomtshana wakhe, akazange azame ukumhlangula. Emva koko, ummangalelwa wabekwa ityala lokubulala ngokungenanjongo. Kwityala, ummangalelwa unike ubungqina bokuba wothuka kakhulu xa ebona umtshana wakhe ewela kufuphi nelori yenkunkuma kangangokuba waqhaqhazela kwaye akazange akwazi ukushukuma de kwaba sekudlule ixesha. Emva kobungqina bommangalelwa, ingqina eliyingcali lanikela ubungqina kubakhuseli ukuba ukusabela kohlobo oluchazwe ngummangalelwa akuqhelekanga xa kwenzeka isiganeko esothusayo ngokwenene. Ukuba i-jury ikholelwa ubungqina bommangalelwa kunye nengqina lakhe lengcali, eyona ndlela yokuzikhusela yommangalelwa yeyiphi kwezi zinto zilandelayo?
A.Ummangalelwa wayegula kukuphambana okwethutyana.
B.Ummangalelwa wayengenayo imeko yengqondo efunekayo efunekayo ukuze kwenziwe ulwaphulo-mthetho.
C.Ukungaphumeleli kommangalelwa ukwenza kwakungekho ngokuzithandela.
D.Uxanduva lolwaphulo-mthetho lommangalelwa lwathathelwa indawo lolo lomqhubi welori.",c,c.,true
"Ivenkile enkulu yayisandul' ukuvulwa emva kokuvalwa kweeveki ezimbini ukuze ilungiswe. Ngentsasa yokuvulwa kwakhona, elinye ibhinqa lalithenga xa lawa ngequbuliso laza lophuka umlenze. Emva koko, eli bhinqa lamangalela ivenkile enkulu ngenxa yokwenzakala komntu. Enxibe isuti yakhe, le nkosikazi yathi yakhubeka phezu kwebhakethi yepeyinti eyayilele kwenye yeepaseji. Kwityala, eli bhinqa labiza omnye umthengi ukuba angqine ukuba ngethuba ethenga weva i-thud, wajika wabona umfazi ewela phantsi. Waphinda wangqina ukuba wabona ibhakethi yepeyinti engenanto ilele kwiimitha ezimbalwa ukusuka emlenzeni weli bhinqa. Kwi-cross-examination, umthengi wangena kwi-argumentative exchange kunye negqwetha levenkile. Xa wabuzwa uluvo lwakhe malunga nokuba yintoni ebangela ukuwa kweli bhinqa, umthengi wangqina, ""Wawa ngenxa yokuba wakhubeka ebhakedeni. "" Wavuma kwi-cross-examination, nangona kunjalo, ukuba eneneni akazange abone umfazi uhambo ebhakedeni. Emva koko igqwetha levenkile labuza umthengi lo mbuzo ulandelayo:""Ukuba awuzange ubone uhambo lwebhinqa ebhakedeni, wazi njani ukuba wawa ngenxa yalo?"" Umthengi waphendula wathi, ""Kuba isithandwa sam esasithenga nam sandixelela kamva ukuba sabona eli bhinqa likhubeka phezu kwebhakethi. "" Igqwetha levenkile enkulu lihamba ukubetha impendulo yokugqibela yomthengi. Ukuba ijaji yetyala iyasitshitshisa isindululo sommangalelwa kwaye ivumela impendulo yomthengi ukuba ime, kungenzeka ukuba kungenxa yokuba
A.impendulo yomthengi yamenywa ngumbuzo wegqwetha levenkile.
B.impendulo yomthengi yayisekelwe kulwazi lokuqala.
C.impendulo yomthengi yayiyingxelo yokuqonda kutshanje.
D.impendulo yomthengi yayiyi-present sense impression.",a,a,true
" I-Communidades de Base inxulumene yiyiphi kwezi zinto zilandelayo?
A.kwik kwik kwik
B.Ukuxhathisa kunye nokuhlaziywa
C.Isidima sabo bonke abantu
D.Zonke ezi zinto zingentla",d,d.zonke ezi zinto zingentla,true
"Igqwetha jikelele yintloko yeyiphi kwezi zinto zilandelayo?
A.chrum chrum kwik
B.kwik chrum kwik
C.Chrum chrum kwik
D.I-Judge Advocate General's Corps",b,d.i-judge advocate general's corps,false
"Ukusetyenziswa kobisi olukhulu

A.Kuye kwabikwa ukuba kunxulunyaniswa neziganeko eziphezulu zokwaphuka kunye nokufa okuphezulu kwizifundo ezimbalwa
B.Ngexesha lokufikisa kubonakala kunxulunyaniswa nobunzima obuphezulu bezimbiwa zamathambo ekuhambeni kwexesha
C.Ihlala inxulumene nomlinganiselo ophantsi wokwaphuka
D.Kumazwe anomlinganiselo ophezulu wokwaphuka kubonisa ukuba ukutya ubisi kuyingenelo kumathambo.",a,b,false
"Yeyiphi kwezi zilandelayo ezichaza kakuhle imeko emva kokuba ixabiso liphakanyiswe kwimveliso enemfuno ye-inelastic?
A.Ubungakanani obufunwayo a_soze butshintshe.
B.Ubungakanani obufunwayo buya kwanda.
C.Ingeniso iyonke iya kuncipha.
D.Ingeniso iyonke ayiyi kutshintsha.",a,a,true
"Ngokutsho kukaSinger, ukuthotyelwa komgaqo wakhe kufuna:
A.utshintsho oluthozamileyo kwimikhwa yethu yobuqu, kodwa kungekhona kuluntu lwethu ngokubanzi.
B.utshintsho oluncinane kwimikhwa yethu yobuqu, kunye noluntu.
C.utshintsho olukhulu kwimikhwa yethu yobuqu, kodwa kungekhona kuluntu lwethu.
D.utshintsho olukhulu kwimikhwa yethu yobuqu nakwibutho lethu.",d,d,true
"Ukuqhuba ngokungakhathali komqhubi wemoto kwenzakalise kakhulu omnye umqhubi. Umqhubi wenqwelo-mafutha wakhankanywa ngokuhamba kwindlela engafanelekanga waza wahlawula isohlwayo. Umqhubi wenqwelo - mafutha wayenomda wepolisi wee - $15 000 kuphela kuxanduva lomntu wesithathu kwipolisi yakhe yeinshorensi. Emva ko kunika i-inshorensi yomqhubi ingxelo epheleleyo yezonyango, zonke iintlawulo zonyango, iirekhodi zonyango, kunye nobunye ubungqina obufunekayo bomonakalo, umfaki-bango owenzakeleyo wafuna imida yepolisi. Umfaki-bango wanika isaziso sokuba ibango lokholo olubi liya kufakwa ukuba imida yepolisi ayihlawulwanga ngokukhawuleza. Inkampani yeinshorensi yala ukuhlawula ngaphandle kwengcaciso. Ijaji yanika umfaki-bango owenzakeleyo i- $ 200,000. Umfaki-bango owenzakeleyo ufumene isabelo esayiniweyo kumqhubi wemoto ongakhathaliyo onika umfaki-bango nawaphi na amalungelo ekusenokwenzeka ukuba umqhubi wenqwelo-mafutha wayenawo nxamnye ne-inshorensi yakhe. Ngaba kusenokwenzeka ukuba inkundla iya kunyanzela inkampani yeinshorensi ukuba ihlawule isixa esipheleleyo sesigwebo sejaji kumntu owenzakeleyo phantsi kwezi zibakala?
A.Umda womgaqo-nkqubo yi- $ 15,000 kwaye yiyo yonke into enokuqokelelwa ngumntu owenzakeleyo akukho senzo sokholo olubi kwisivumelwano se-inshorensi.
B.Inkampani yeinshorensi yaphula umnqophiso ochaziweyo wokholo olulungileyo kunye nokuqhubana ngokusesikweni okucacileyo kuzo zonke izivumelwano zeinshorensi kwaye kufuneka ihlawule isixa esipheleleyo sesigwebo.
C.Ukholo olubi lobuqu kwiqela le-inshorensi kwaye i-inshorensi yakhe isabelo sasingekho mthethweni, kwaye umntu owenzakeleyo akanalo ibango lokunyanzela i-inshorensi ukuba ihlawule.
D.Iqela elenzakeleyo kufuneka linyanzelise isigwebo sakhe sonke ngokuchasene nomqhubi kwaye lisenokungaze lilandele i-inshorensi ngaloo mali.",c,b,false
"Amapolisa afumene icebiso kumntu owayenolwazi oluthembekileyo lokuba indoda ethile yayithengisa icocaine ekhayeni layo. Emva koko amagosa angenise kumantyi ingxelo efungelweyo echaza iimeko ezibonisa unobangela onokwenzeka wokukhutshwa kwesigunyaziso sokukhangela. Umantyi ukhuphe isigunyaziso sokugqogqa iziyobisi kwidilesi yale ndoda. Amagosa asebupoliseni aya kwikhaya yale ndoda aza ankqonkqoza intsimbi yomnyango. Xa kungekho mntu uphendulayo, amapolisa aqhekeza aza angena kule ndawo yokuhlala. Bagqogqa amagumbi akumgangatho wokuqala baza abazange bafumane bungqina bukhohlakeleyo, emva koko baphuma phandle baza baqaphela umnyango owahlukileyo okhokelela kumgangatho wesibini wendawo yokuhlala. Benyuka ngezinyuko baza bangena kwigumbi lokulala eliphezulu. Ngaphakathi egumbini amagosa afumana i-stash ye-cocaine elele kwi-dresser. Njengoko amagosa ayeqhubeka nokukhangela igumbi lokulala, ummangalelwa wangena kwigumbi. Amapolisa abuze ummangalelwa ukuba nguye na le ndoda. Ummangalelwa wazichaza waza waxelela amapolisa ukuba ayekwigumbi lakhe lokulala kwaye wayehlala kumgangatho wesibini wendawo yokuhlala. Ummangalelwa ucacise ukuba le ndoda yayihlala kumgangatho wokuqala kwaye indawo yayo yokuhlala yahlukile kweyommangalelwa. Nangona kunjalo, ummangalelwa wabekwa phantsi kokubanjwa waza wabekwa ityala lokuba ne-cocaine. Ummangalelwa ufake isindululo sokungabandakanyi icocaine ekubeni ingeniswe kubungqina. Isindululo sommangalelwa kufuneka sibe
A.inikwe, kuba isigunyaziso asizange simthiye igama lommangalelwa.
B.kunikezelwe, kuba isigunyaziso asizange sichaze ngokuthe ngqo indawo eza kugqogqwa.
C.ukhanyele, kuba amapolisa ngokusengqiqweni akholelwa ukuba agqogqa indawo yokuhlala yale ndoda ngethuba engena kwindawo yokuhlala yommangalelwa.
D.wakhanyela, kuba isigunyaziso sasifanelekile kwaye sikhutshwe ngesizathu esinokubakho.",c,c,true
"Zeziphi kwezi ngongoma zilandelayo ezixhasa ingxabano ye-unilateralism yaseMelika?
A.I-hegemony enobubele
B.Ukungasebenzi kakuhle kwe-multilateralism
C.Amandla aseMelika
D.Zonke ezi zinto zingentla",d,d,true
"Kungoku nje umfuyi wefama ungumnini wengxelo yomhlaba ochongwe ""njengoA. "" Uphakamile kwiindawo ezimbini ezingabamelwane entabeni. Umfama ungumnini wepasile ethi ""B,"" ebekwe ngaphantsi kwe ""A"" ecaleni kwentaba. Ngo-2000, umfuyi weefama, owayeneepasile zombini zomhlaba, wakha inkqubo yabucala yokuhambisa amanzi. Le nkqubo yayiquka umbhobho ongaphantsi komhlaba owawunwenwela kuzo zombini iipasile zomhlaba. Amanzi amdaka avela kwipasile ethi ""A"" akhupha le nkqubo ukuya kumjelo ohambisa amanzi amdaka kamasipala, owawusezantsi kwentaba. Ngo-2005, i-rancher yathengisa ipasile ""B"" kumfama. I-deed kumfama ayizange iqulethe naluphi na ukukhankanywa kwenkqubo yokuhambisa amanzi ye-rancher. Ifunyanwa kwipasile nganye kukho izindlu ezinkulu ze-ranch-style ezihlala abanini. Kutshanje, idreyini yamanzi amdaka iye yaqalisa ukukhupha ivumba elingathandekiyo ngaphaya kwepasile ethi ""B. "" Ngenxa yoko, umfama wamangalela umfuyi wefama ngokungekho mthethweni ethandazela umonakalo owenziwe yinkqubo yokuhambisa amanzi. Isigwebo kufuneka sibe sesokuthi
A.i-rancher, kuba i-deed kumfama yayingenayo nayiphi na iminqophiso ethintela ukusetyenziswa komhlaba we-rancher.
B.i-rancher, kuba unobangela ofanelekileyo wesenzo somfama uya kuba yinkathazo, kunokuba ungene ngokungekho mthethweni.
C.umfama, kuba inkqubo yokuhambisa amanzi yayingubangela osondeleyo womonakalo wommangali njengomcimbi womthetho.
D.umfama, kuba umfuyi wefama wayengenalo ilungelo lokuphucula umhlaba wakhe ngendlela eyabangela umonakalo komnye.",b,b,true
